,Unnamed: 0,latitude,longitude,address,ward_id,color_marker,cluster_assignment,zone_assignment
148,148,19.051976602214104,72.92671793353959,"New Life Clinic & Hijama Center, D P Road, Lallubhai Compound, M/E Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400043, India",M/E,Blue,1.0,1.0
149,149,19.06673682362068,72.91874730159053,"Plot No.17, M/E Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400044, India",M/E,Blue,1.0,1.0
150,150,19.06853523898761,72.898013724631,"Road No. 2, M/W Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, India",M/W,Blue,1.0,1.0
151,151,19.05924054971151,72.90605517320748,"Subhash Nagar, M/W Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400089, India",M/W,Blue,1.0,1.0
152,152,19.06838820369764,72.9011893355638,"Road No 2, Pestom Sagar Colony, M/W Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400077, India",M/W,Blue,1.0,1.0
153,153,19.062313400456897,72.90236590017484,"Prakash Thorat Marg, Phule Nagar, M/W Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400089, India",M/W,Blue,1.0,1.0
154,154,19.058400730800262,72.9008028421443,"Road No 14, Subhash Nagar, M/W Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400089, India",M/W,Blue,1.0,1.0
155,155,19.04671400004867,72.89526209991986,"Collector Colony, M/W Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400071, India",M/W,Blue,4.0,2.0
156,156,19.06808990065536,72.89449589921708,"Amarpali Working Womens Hostel, Road No 4, Tilak Nagar, M/W Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400089, India",M/W,Blue,1.0,1.0
157,157,19.046770113502422,72.89344832636205,"Inlaks General Hospital, Ramakrishna Chemburkar Marg (Ghatkopar Mahul Road), Collector Colony, M/W Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400074, India",M/W,Blue,4.0,2.0
158,158,19.052655555555557,72.90986388888889,"Ashirwad Hospital and Polyclinic, Road No. 5, Ghatla Village, M/W Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400071, India",M/W,Blue,1.0,1.0
159,159,19.05839722222222,72.90080277777777,"Road No 14, Subhash Nagar, M/W Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400089, India",M/W,Blue,1.0,1.0
160,160,19.050525,72.89109166666667,"Acres Club, Sindhi Society Road Number 1, Sindhi Society, Chembur East, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400074, India",M/W,Blue,4.0,2.0
161,161,19.06685555555556,72.8983388888889,"Tilak Nagar, M/W Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400089, India",M/W,Blue,1.0,1.0
162,162,19.07699469548021,72.8670808280763,"Kalina Village, H/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400098, India",H/E,Blue,4.0,2.0
163,163,19.079967228567288,72.85186629825503,"Pipeline Road, Vakola, H/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400055, India",H/E,Blue,5.0,2.0
164,164,19.08091769997176,72.85052099978601,"Dutta Mandir Road, Dutta Mandir, H/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400055, India",H/E,Blue,5.0,2.0
165,165,19.08417945767946,72.85655347802563,"Madraswadi, H/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400098, India",H/E,Blue,5.0,2.0
166,166,19.055155555555558,72.84276388888887,"A K Marg (Station Road), Garib Nagar, H/W Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 40051, India",H/E,Blue,5.0,2.0
167,167,19.085747222222217,72.84483611111109,"BMC Municipal School, Guru Narayan Marg, Prabhat Colony, H/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400055, India",H/E,Blue,5.0,2.0
168,168,19.056758333333338,72.84176388888888,"Kherwadi Road, H/W Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 40051, India",H/E,Blue,5.0,2.0
169,169,19.0647,72.85949722222222,"Mount Litera School International, Bandra Kurla Complex Road, H/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400 051, India",H/E,Blue,5.0,2.0
170,170,19.06745,72.84631944444443,"busstand 1, Service Road, Gandhi Nagar, H/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 40051, India",H/E,Blue,5.0,2.0
171,171,19.05641111111111,72.84412499999998,"Behram Pada, H/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 40051, India",H/E,Blue,5.0,2.0
172,172,19.055155555555558,72.84276388888887,"A K Marg (Station Road), Garib Nagar, H/W Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 40051, India",H/E,Blue,5.0,2.0
173,173,19.099524162733122,72.8503605096011,"Chakala Village, K/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400057, India",K/E,Blue,5.0,2.0
174,174,19.11987853277129,72.85333609070445,"Azad Nagar, K/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400 099, India",K/E,Blue,5.0,2.0
175,175,19.10846073173013,72.84741959275998,"K/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400057, India",K/E,Blue,5.0,2.0
176,176,19.12869021115957,72.86779607758177,"Holy Spirit Hospital, Mahakali Caves Road, K/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400093, India",K/E,Blue,5.0,2.0
177,177,19.09401310101867,72.84439209980566,"Sant Chokha Mela Path, K/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 48335, India",K/E,Blue,5.0,2.0
178,178,19.09573516189392,72.84659696670086,"K/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400057, India",K/E,Blue,5.0,2.0
179,179,19.11799970038123,72.87803739950975,"Seven Hills Hospital, Maroshi Village Road, Vijay Nagar, K/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400059, India",K/E,Blue,5.0,2.0
180,180,19.09393493561787,72.84485483772468,"N P Thakkar Road, K/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 48335, India",K/E,Blue,5.0,2.0
181,181,19.09641370006915,72.8491605002417,"Nariman Road, K/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400057, India",K/E,Blue,5.0,2.0
182,182,19.13483348957451,72.86007485193495,"Shyam Nagar, K/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400060, India",K/E,Blue,5.0,2.0
183,183,19.12611395329413,72.84809110081649,"Azad Nagar, K/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400069, India",K/E,Blue,5.0,2.0
184,184,19.1054448851514,72.86005493244238,"V K Krishna Marg, Chakala Village, K/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400099, India",K/E,Blue,5.0,2.0
185,185,19.12565764283596,72.88388967718569,"Bhavani Nagar, K/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, - 400072, India",K/E,Blue,5.0,2.0
186,186,19.13468055555556,72.85989166666666,"Shyam Nagar, K/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400060, India",K/E,Blue,5.0,2.0
187,187,19.097958333333327,72.85079444444443,"A sawant Marg, Chakala Village, K/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400057, India",K/E,Blue,5.0,2.0
188,188,19.10656388888889,72.86858888888888,"Star Hub, Marol Pipeline Road, Sahar Gaon, K/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400059., India",K/E,Blue,5.0,2.0
189,189,19.11530833333334,72.85383611111111,"DP Rd, Azad Nagar, K/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400 099, India",K/E,Blue,5.0,2.0
190,190,19.111561111111108,72.84957777777777,"Sahar Road, Azad Nagar, K/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400057, India",K/E,Blue,5.0,2.0
191,191,19.123991839976238,72.85027037811345,"Azad Nagar, K/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400069, India",K/E,Blue,5.0,2.0
192,192,19.10033611111111,72.84599166666666,"Big Baazar, Shraddhanand Road, K/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400057, India",K/E,Blue,5.0,2.0
193,193,19.17396856572831,72.84630525173975,"Techniplex (I), Goregaon Mulund Link Road, P/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400062, India",P/S,Blue,2.0,3.0
194,194,19.14591470015221,72.85743459949869,"P/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400060, India",P/S,Blue,5.0,2.0
195,195,19.17438190122677,72.85367340062878,"Swatantriya Sainik Late Shri Chiranjilal Murarka Marg, Yashodham, P/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400063, India",P/S,Blue,2.0,3.0
196,196,19.17612409915269,72.84443979920837,"P/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400062, India",P/S,Blue,2.0,3.0
197,197,19.17045159949196,72.84311890004268,"Motilal Nagar II, P/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400062, India",P/S,Blue,2.0,3.0
198,198,19.15757853949804,72.83750158881226,"Motilal Nagar 1, P/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400104, India",P/S,Blue,2.0,3.0
199,199,19.163212100162124,72.83504380033443,"Prarthana Hospital And ICU, Mahatma Gandhi Road, Motilal Nagar II, P/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400104, India",P/S,Blue,2.0,3.0
200,200,19.15910000081551,72.84760200051514,"Jawahar Road No.2, Motilal Nagar 1, P/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400104, India",P/S,Blue,2.0,3.0
201,201,19.1572488926613,72.83307611374319,"Bhagat Singh Nagar, P/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400104, India",P/S,Blue,2.0,3.0
202,202,19.16066549990866,72.84871440038823,"Motilal Nagar 1, P/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400062, India",P/S,Blue,2.0,3.0
203,203,19.16144100049506,72.83414650056405,"Motilal Nagar II, P/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400104, India",P/S,Blue,2.0,3.0
204,204,19.15668789426761,72.84568018524112,"Dr. Bamis Fracture and Hand Clinic - Goregaon, Swami Vivekanand Road, Motilal Nagar 1, P/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400104, India",P/S,Blue,2.0,3.0
205,205,19.16321944444444,72.83446944444444,"Motilal Nagar II, P/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400104, India",P/S,Blue,2.0,3.0
206,206,19.15335,72.88556944444446,"Agaripada, P/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400087, India",P/S,Blue,5.0,2.0
207,207,19.1909158540494,72.85697812795233,"Rai Pada, P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400097, India",P/N,Blue,2.0,3.0
208,208,19.19852462089984,72.83819434321698,"Dwarkesh Nursing Home, Shankar Lane, R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400067, India",P/N,Blue,2.0,3.0
209,209,19.184346695288802,72.85297987264853,"Sanjeevani Surgical and General Hospital, Kedarmal Road, Rai Pada, P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400097, India",P/N,Blue,2.0,3.0
210,210,19.16840665401436,72.88072014336265,"Nagari Niwara Colony, P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400063, India",P/N,Blue,2.0,3.0
211,211,19.190416699148578,72.8447859996975,"Vardhaman Iccu and Nursing Home, Kachipada Ramchandra Lane, Rai Pada, P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400064, India",P/N,Blue,2.0,3.0
212,212,19.18015358202469,72.8612810261699,"P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400097, India",P/N,Blue,2.0,3.0
213,213,19.19130670024387,72.85477880019674,"Rai Pada, P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400097, India",P/N,Blue,2.0,3.0
214,214,19.179838852549942,72.86365680986357,"P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400097, India",P/N,Blue,2.0,3.0
215,215,19.18579721799883,72.8190250943468,"Janakalyan Nagar, P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400095, India",P/N,Blue,2.0,3.0
216,216,19.18682590000995,72.8324187000668,"Rai Pada, P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400064, India",P/N,Blue,2.0,3.0
217,217,19.19517419911304,72.84173629979355,"Rai Pada, P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400064, India",P/N,Blue,2.0,3.0
218,218,19.193782791950646,72.85883772103061,"Rai Pada, P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400097, India",P/N,Blue,2.0,3.0
219,219,19.20169804237701,72.82654635237655,"Janakalyan Nagar, P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400067, India",P/N,Blue,2.0,3.0
220,220,19.197003491935327,72.82162947200584,"Janakalyan Nagar, P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400095, India",P/N,Blue,2.0,3.0
221,221,19.17624769790309,72.86790399039066,"General A K Vaidya Marg, Yashodham, P/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400063, India",P/N,Blue,2.0,3.0
222,222,19.17896388888889,72.83315277777777,"Chincholi Bunder Road, Rai Pada, P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400029, India",P/N,Blue,2.0,3.0
223,223,19.18850277777778,72.85142499999998,"Rai Pada, P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400097, India",P/N,Blue,2.0,3.0
224,224,19.180008333333326,72.85639444444443,"P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400097, India",P/N,Blue,2.0,3.0
225,225,19.19629166666667,72.8207861111111,"Janakalyan Nagar, P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400095, India",P/N,Blue,2.0,3.0
226,226,19.185830555555558,72.84183888888889,"Rai Pada, P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400064, India",P/N,Blue,2.0,3.0
227,227,19.18166944444445,72.84060833333334,"Rai Pada, P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400064, India",P/N,Blue,2.0,3.0
228,228,19.18349722222222,72.860225,"P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400097, India",P/N,Blue,2.0,3.0
229,229,19.201983333333327,72.82565555555556,"Janakalyan Nagar, P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400067, India",P/N,Blue,2.0,3.0
230,230,19.20215161687704,72.84855214198849,"Parekh Gully, R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400067, India",R/S,Blue,2.0,3.0
231,231,19.196242999575013,72.87789759893799,"R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400101, India",R/S,Blue,2.0,3.0
232,232,19.20057779943126,72.86807219901338,"Akurli Road, R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400101, India",R/S,Blue,2.0,3.0
233,233,19.207360335333213,72.81977715259843,"Charkop Village, R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400095, India",R/S,Blue,2.0,3.0
234,234,19.21036570278617,72.86568642480606,"R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400101, India",R/S,Blue,2.0,3.0
235,235,19.19827942239157,72.85432179120785,"Kalptaru Gardens, M B Desai Road, R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400101, India",R/S,Blue,2.0,3.0
236,236,19.211616657753172,72.84251673249412,"R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400067, India",R/S,Blue,2.0,3.0
237,237,19.211322522391512,72.8732946446191,"Dhoni & Kohli, Gokul Tower Rd, R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400101, India",R/S,Blue,2.0,3.0
238,238,19.19821808559484,72.85702182052151,"Chakravarty Ashok Road, R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400101, India",R/S,Blue,2.0,3.0
239,239,19.21301532345382,72.8415009464576,"Raj Arcade, Boraspada Road, R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400067, India",R/S,Blue,2.0,3.0
240,240,19.21185534157447,72.8516418566863,"Kandivali Telephone Exchange, Swami Vivekanand Road, R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400067, India",R/S,Blue,2.0,3.0
241,241,19.19505911291497,72.86733716483545,"R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400101, India",R/S,Blue,2.0,3.0
242,242,19.201418785753752,72.84210039343505,"Kailash Heights, Irani Wadi Road No 3, R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400067, India",R/S,Blue,2.0,3.0
243,243,19.20661649962296,72.85040409871917,"Swami Vivekanand Road, R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400067, India",R/S,Blue,2.0,3.0
244,244,19.20827467432127,72.8323169699333,"RNA Royale Park, Mahatma Gandhi Road, Charkop Village, R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400067, India",R/S,Blue,2.0,3.0
245,245,19.21211643273198,72.8407474657047,"R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400067, India",R/S,Blue,2.0,3.0
246,246,19.20050555555556,72.84860277777777,"Shree Kandivali Hitwardhak Mandal, Shantilal Modi Road, R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400067, India",R/S,Blue,2.0,3.0
247,247,19.1965,72.87746388888887,"R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400101, India",R/S,Blue,2.0,3.0
248,248,19.06527948071137,72.83153811906516,"Corner View, 15th Road, Adarsh Nagar, H/W Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400050, India",H/W,Blue,5.0,2.0
249,249,19.061840796986424,72.82633841875634,"Malla, Bandra West, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400050, India",H/W,Blue,5.0,2.0
250,250,19.051107453572353,72.83811031175144,"Quresh Nagar Hutment Colony, Bandra West, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400050, India",H/W,Blue,5.0,2.0
251,251,19.07186710058384,72.8318948005787,"HDFC Bank ATM, 15th Road, Adarsh Nagar, H/W Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400052, India",H/W,Blue,5.0,2.0
252,252,19.05134486335542,72.8380213116709,"Quresh Nagar Hutment Colony, Bandra West, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400050, India",H/W,Blue,5.0,2.0
253,253,19.06804209869329,72.83035969975268,"Livewel Service Apartment, SAT Kartar Building, Plot 357, 21st Road, Pali Hill, H/W Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400050, India",H/W,Blue,5.0,2.0
254,254,19.05463498042277,72.83236681467744,"Andrew Villa, Ice Factory Lane, Vaidya Nagar, Bandra West, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400050, India",H/W,Blue,5.0,2.0
255,255,19.074489202227788,72.83698530110755,"10th Road, Ram Krishna Nagar, H/W Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400052, India",H/W,Blue,5.0,2.0
256,256,19.0706594480422,72.83625993371662,"10th Road, Ram Krishna Nagar, H/W Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400052, India",H/W,Blue,5.0,2.0
257,257,19.05194474637618,72.82233891647793,"Clergy Home, 58, Byramji Jeejeebhoy Road, Bandra West, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400050, India",H/W,Blue,5.0,2.0
258,258,19.075544332462037,72.83448866460276,"South Avenue, Ram Krishna Nagar, H/W Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400052, India",H/W,Blue,5.0,2.0
259,259,19.065974782200502,72.83273244196468,"Surya Kiran, 462, 14th Road, Linking Road Shopping area, H/W Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400050, India",H/W,Blue,5.0,2.0
260,260,19.08453970876808,72.83558818667073,"Three Wise Men, Juhu Tara Road, H/W Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400054, India",H/W,Blue,5.0,2.0
261,261,19.055077171044513,72.83742301752646,"Mahatma Gandhi Seva Mandir Blood Bank, Swami Vivekanand Road, Quresh Nagar Hutment Colony, Bandra West, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400050, India",H/W,Blue,5.0,2.0
262,262,19.05430541895303,72.83356766766191,"D'monte Street, Quresh Nagar Hutment Colony, Bandra West, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400050, India",H/W,Blue,5.0,2.0
263,263,19.05524444444444,72.8309222222222,"Jai Jawan Store, Hill Road, Vaidya Nagar, Bandra West, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400050, India",H/W,Blue,5.0,2.0
264,264,19.07056570056708,72.88114190134193,"Naware Baug Jagruti Nagar, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400024, India",L,Blue,4.0,2.0
265,265,19.08448019897095,72.88669256813886,"naupada, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400070, India",L,Blue,4.0,2.0
266,266,19.05176531629363,72.86876974986347,"Chuna Bhatti, BKC - Eastern Express Highway Road, H/E Ward, Zone 5, Mumbai, Mumbai City, Maharashtra, 400 022, India",L,Blue,4.0,2.0
267,267,19.06890780056952,72.88148879845679,"Naware Baug Jagruti Nagar, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400024, India",L,Blue,4.0,2.0
268,268,19.07043859962363,72.88029069897017,"Kurla Nursing Room, Pipe Line Road, Hallow Pul, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400070, India",L,Blue,4.0,2.0
269,269,19.07624796577155,72.87818323246718,"Hallow Pul, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400070, India",L,Blue,4.0,2.0
270,270,19.06792045384607,72.8810230111973,"Naware Baug Jagruti Nagar, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400024, India",L,Blue,4.0,2.0
271,271,19.07724122656829,72.88068201295805,"Hallow Pul, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400070, India",L,Blue,4.0,2.0
272,272,19.068459533772238,72.87994922319201,"Naware Baug Jagruti Nagar, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400024, India",L,Blue,4.0,2.0
273,273,19.08880801981999,72.89366247293003,"Narayan Nagar, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400 072, India",L,Blue,4.0,2.0
274,274,19.07045983273889,72.88440876569666,"Naware Baug Jagruti Nagar, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400024, India",L,Blue,4.0,2.0
275,275,19.08335845453444,72.88161523094854,"Sheetal talao road, Sunder Baug, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400070, India",L,Blue,4.0,2.0
276,276,19.07038888888889,72.87995555555554,"Kurla Nursing Room, Pipe Line Road, Hallow Pul, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400070, India",L,Blue,4.0,2.0
277,277,19.07611944444444,72.8788861111111,"Hallow Pul, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400070, India",L,Blue,4.0,2.0
278,278,19.07444722222222,72.88048055555555,"Bal Hanuman Mandir, Santa Cruz – Chembur Link Road, Hallow Pul, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400070, India",L,Blue,4.0,2.0
279,279,19.07056666666667,72.88114166666666,"Naware Baug Jagruti Nagar, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400024, India",L,Blue,4.0,2.0
280,280,19.07529444444445,72.87358611111111,"Santa Cruz – Chembur Link Road, Hallow Pul, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400070, India",L,Blue,4.0,2.0
281,281,19.06301388888889,72.88560277777779,"Shree Harishwar Marg, Naware Baug Jagruti Nagar, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400024, India",L,Blue,4.0,2.0
282,282,19.06934722222222,72.88129444444444,"Naware Baug Jagruti Nagar, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400024, India",L,Blue,4.0,2.0
283,283,19.07038055555556,72.88439722222223,"Naware Baug Jagruti Nagar, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400024, India",L,Blue,4.0,2.0
284,284,19.07538888888889,72.88315833333333,"building 8, Masrani Lane, Hallow Pul, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400070, India",L,Blue,4.0,2.0
285,285,19.08418333333333,72.87963055555555,"Jarimari, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400070, India",L,Blue,4.0,2.0
286,286,19.07345277777778,72.8812583333333,"Pipe Line Road, Hallow Pul, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400070, India",L,Blue,4.0,2.0
287,287,19.077947222222218,72.8817,"Hallow Pul, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400070, India",L,Blue,4.0,2.0
288,288,19.082958333333327,72.88159999999998,"Bhakti Vilas Apartment, 214/1-8, Magan Nathuram Road, Hallow Pul, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400070, India",L,Blue,4.0,2.0
289,289,19.06064444444445,72.88725833333334,"L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400024, India",L,Blue,4.0,2.0
290,290,19.068422222222217,72.87994444444443,"Naware Baug Jagruti Nagar, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400024, India",L,Blue,4.0,2.0
291,291,19.08861388888889,72.89437222222223,"Narayan Nagar, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400 072, India",L,Blue,4.0,2.0
292,292,19.05531388888889,72.87068888888888,"Reliance Industries Ltd, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400 022, India",L,Blue,4.0,2.0
293,293,19.07719166666667,72.88201388888888,"Pipe Line Road, Hallow Pul, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400070, India",L,Blue,4.0,2.0
294,294,18.918206796169923,72.82466783514951,"Captain Prakash Pethe Marg, A Ward, Zone 1, Mumbai, Mumbai City, Maharashtra, 400005, India",A,Red,0.0,5.0
295,295,18.96328096600007,72.82193869700006,"Patthe Bapurao Marg (Falkland Road), Chikalwadi, D Ward, Zone 1, Mumbai, Mumbai City, Maharashtra, 400004, India",D,Red,0.0,5.0
