,latitude,longitude,address,ward_id,color_marker
166,19.05515555555556,72.84276388888888,"A K Marg (Station Road), Garib Nagar, H/W Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 40051, India",H/E,Blue
167,19.08574722222222,72.8448361111111,"BMC Municipal School, Guru Narayan Marg, Prabhat Colony, H/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400055, India",H/E,Blue
168,19.05675833333334,72.84176388888888,"Kherwadi Road, H/W Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 40051, India",H/E,Blue
169,19.0647,72.85949722222222,"Mount Litera School International, Bandra Kurla Complex Road, H/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400 051, India",H/E,Blue
170,19.06745,72.84631944444443,"busstand 1, Service Road, Gandhi Nagar, H/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 40051, India",H/E,Blue
171,19.05641111111111,72.84412499999999,"Behram Pada, H/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 40051, India",H/E,Blue
172,19.05515555555556,72.84276388888888,"A K Marg (Station Road), Garib Nagar, H/W Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 40051, India",H/E,Blue
173,19.09952416273312,72.8503605096011,"Chakala Village, K/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400057, India",K/E,Blue
174,19.11987853277129,72.85333609070446,"Azad Nagar, K/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400 099, India",K/E,Blue
175,19.10846073173013,72.84741959275999,"K/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400057, India",K/E,Blue
176,19.12869021115957,72.86779607758176,"Holy Spirit Hospital, Mahakali Caves Road, K/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400093, India",K/E,Blue
177,19.09401310101867,72.84439209980565,"Sant Chokha Mela Path, K/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 48335, India",K/E,Blue
178,19.09573516189392,72.84659696670086,"K/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400057, India",K/E,Blue
179,19.11799970038123,72.87803739950975,"Seven Hills Hospital, Maroshi Village Road, Vijay Nagar, K/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400059, India",K/E,Blue
180,19.09393493561787,72.84485483772468,"N P Thakkar Road, K/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 48335, India",K/E,Blue
181,19.09641370006915,72.84916050024171,"Nariman Road, K/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400057, India",K/E,Blue
182,19.13483348957451,72.86007485193495,"Shyam Nagar, K/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400060, India",K/E,Blue
183,19.12611395329413,72.84809110081648,"Azad Nagar, K/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400069, India",K/E,Blue
184,19.1054448851514,72.86005493244238,"V K Krishna Marg, Chakala Village, K/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400099, India",K/E,Blue
185,19.12565764283596,72.88388967718569,"Bhavani Nagar, K/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, - 400072, India",K/E,Blue
186,19.13468055555556,72.85989166666666,"Shyam Nagar, K/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400060, India",K/E,Blue
187,19.09795833333333,72.85079444444443,"A sawant Marg, Chakala Village, K/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400057, India",K/E,Blue
188,19.10656388888889,72.86858888888888,"Star Hub, Marol Pipeline Road, Sahar Gaon, K/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400059., India",K/E,Blue
189,19.11530833333334,72.85383611111111,"DP Rd, Azad Nagar, K/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400 099, India",K/E,Blue
190,19.11156111111111,72.84957777777777,"Sahar Road, Azad Nagar, K/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400057, India",K/E,Blue
191,19.12399183997624,72.85027037811345,"Azad Nagar, K/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400069, India",K/E,Blue
192,19.10033611111111,72.84599166666666,"Big Baazar, Shraddhanand Road, K/E Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400057, India",K/E,Blue
193,19.17396856572831,72.84630525173975,"Techniplex (I), Goregaon Mulund Link Road, P/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400062, India",P/S,Blue
194,19.14591470015221,72.85743459949869,"P/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400060, India",P/S,Blue
195,19.17438190122677,72.85367340062878,"Swatantriya Sainik Late Shri Chiranjilal Murarka Marg, Yashodham, P/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400063, India",P/S,Blue
196,19.17612409915269,72.84443979920837,"P/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400062, India",P/S,Blue
197,19.17045159949196,72.84311890004268,"Motilal Nagar II, P/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400062, India",P/S,Blue
198,19.15757853949804,72.83750158881226,"Motilal Nagar 1, P/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400104, India",P/S,Blue
199,19.16321210016212,72.83504380033443,"Prarthana Hospital And ICU, Mahatma Gandhi Road, Motilal Nagar II, P/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400104, India",P/S,Blue
200,19.15910000081551,72.84760200051514,"Jawahar Road No.2, Motilal Nagar 1, P/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400104, India",P/S,Blue
201,19.1572488926613,72.83307611374319,"Bhagat Singh Nagar, P/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400104, India",P/S,Blue
202,19.16066549990866,72.84871440038823,"Motilal Nagar 1, P/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400062, India",P/S,Blue
203,19.16144100049506,72.83414650056405,"Motilal Nagar II, P/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400104, India",P/S,Blue
204,19.15668789426761,72.84568018524112,"Dr. Bamis Fracture and Hand Clinic - Goregaon, Swami Vivekanand Road, Motilal Nagar 1, P/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400104, India",P/S,Blue
205,19.16321944444444,72.83446944444444,"Motilal Nagar II, P/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400104, India",P/S,Blue
206,19.15335,72.88556944444446,"Agaripada, P/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400087, India",P/S,Blue
207,19.1909158540494,72.85697812795233,"Rai Pada, P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400097, India",P/N,Blue
208,19.19852462089984,72.83819434321698,"Dwarkesh Nursing Home, Shankar Lane, R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400067, India",P/N,Blue
209,19.1843466952888,72.85297987264853,"Sanjeevani Surgical and General Hospital, Kedarmal Road, Rai Pada, P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400097, India",P/N,Blue
210,19.16840665401436,72.88072014336265,"Nagari Niwara Colony, P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400063, India",P/N,Blue
211,19.19041669914858,72.8447859996975,"Vardhaman Iccu and Nursing Home, Kachipada Ramchandra Lane, Rai Pada, P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400064, India",P/N,Blue
212,19.18015358202469,72.8612810261699,"P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400097, India",P/N,Blue
213,19.19130670024387,72.85477880019674,"Rai Pada, P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400097, India",P/N,Blue
214,19.17983885254994,72.86365680986358,"P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400097, India",P/N,Blue
215,19.18579721799883,72.8190250943468,"Janakalyan Nagar, P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400095, India",P/N,Blue
216,19.18682590000995,72.8324187000668,"Rai Pada, P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400064, India",P/N,Blue
217,19.19517419911304,72.84173629979354,"Rai Pada, P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400064, India",P/N,Blue
218,19.19378279195065,72.85883772103061,"Rai Pada, P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400097, India",P/N,Blue
219,19.20169804237701,72.82654635237654,"Janakalyan Nagar, P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400067, India",P/N,Blue
220,19.19700349193533,72.82162947200585,"Janakalyan Nagar, P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400095, India",P/N,Blue
221,19.17624769790309,72.86790399039066,"General A K Vaidya Marg, Yashodham, P/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400063, India",P/N,Blue
222,19.17896388888889,72.83315277777777,"Chincholi Bunder Road, Rai Pada, P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400029, India",P/N,Blue
223,19.18850277777778,72.85142499999999,"Rai Pada, P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400097, India",P/N,Blue
224,19.18000833333333,72.85639444444443,"P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400097, India",P/N,Blue
225,19.19629166666667,72.8207861111111,"Janakalyan Nagar, P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400095, India",P/N,Blue
226,19.18583055555556,72.84183888888889,"Rai Pada, P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400064, India",P/N,Blue
227,19.18166944444445,72.84060833333334,"Rai Pada, P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400064, India",P/N,Blue
228,19.18349722222222,72.860225,"P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400097, India",P/N,Blue
229,19.20198333333333,72.82565555555556,"Janakalyan Nagar, P/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400067, India",P/N,Blue
230,19.20215161687704,72.84855214198849,"Parekh Gully, R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400067, India",R/S,Blue
231,19.19624299957501,72.877897598938,"R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400101, India",R/S,Blue
232,19.20057779943126,72.86807219901337,"Akurli Road, R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400101, India",R/S,Blue
233,19.20736033533321,72.81977715259843,"Charkop Village, R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400095, India",R/S,Blue
234,19.21036570278617,72.86568642480607,"R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400101, India",R/S,Blue
235,19.19827942239157,72.85432179120784,"Kalptaru Gardens, M B Desai Road, R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400101, India",R/S,Blue
236,19.21161665775317,72.84251673249412,"R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400067, India",R/S,Blue
237,19.21132252239151,72.8732946446191,"Dhoni & Kohli, Gokul Tower Rd, R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400101, India",R/S,Blue
238,19.19821808559484,72.85702182052151,"Chakravarty Ashok Road, R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400101, India",R/S,Blue
239,19.21301532345382,72.8415009464576,"Raj Arcade, Boraspada Road, R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400067, India",R/S,Blue
240,19.21185534157447,72.8516418566863,"Kandivali Telephone Exchange, Swami Vivekanand Road, R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400067, India",R/S,Blue
241,19.19505911291497,72.86733716483546,"R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400101, India",R/S,Blue
242,19.20141878575375,72.84210039343505,"Kailash Heights, Irani Wadi Road No 3, R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400067, India",R/S,Blue
243,19.20661649962296,72.85040409871917,"Swami Vivekanand Road, R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400067, India",R/S,Blue
244,19.20827467432127,72.8323169699333,"RNA Royale Park, Mahatma Gandhi Road, Charkop Village, R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400067, India",R/S,Blue
245,19.21211643273198,72.84074746570468,"R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400067, India",R/S,Blue
246,19.20050555555556,72.84860277777777,"Shree Kandivali Hitwardhak Mandal, Shantilal Modi Road, R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400067, India",R/S,Blue
247,19.1965,72.87746388888888,"R/S Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400101, India",R/S,Blue
248,19.06527948071137,72.83153811906516,"Corner View, 15th Road, Adarsh Nagar, H/W Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400050, India",H/W,Blue
249,19.06184079698642,72.82633841875634,"Malla, Bandra West, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400050, India",H/W,Blue
250,19.05110745357235,72.83811031175144,"Quresh Nagar Hutment Colony, Bandra West, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400050, India",H/W,Blue
251,19.07186710058384,72.83189480057868,"HDFC Bank ATM, 15th Road, Adarsh Nagar, H/W Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400052, India",H/W,Blue
252,19.05134486335542,72.83802131167089,"Quresh Nagar Hutment Colony, Bandra West, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400050, India",H/W,Blue
253,19.06804209869329,72.83035969975269,"Livewel Service Apartment, SAT Kartar Building, Plot 357, 21st Road, Pali Hill, H/W Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400050, India",H/W,Blue
254,19.05463498042277,72.83236681467743,"Andrew Villa, Ice Factory Lane, Vaidya Nagar, Bandra West, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400050, India",H/W,Blue
255,19.07448920222779,72.83698530110755,"10th Road, Ram Krishna Nagar, H/W Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400052, India",H/W,Blue
256,19.0706594480422,72.83625993371663,"10th Road, Ram Krishna Nagar, H/W Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400052, India",H/W,Blue
257,19.05194474637618,72.82233891647793,"Clergy Home, 58, Byramji Jeejeebhoy Road, Bandra West, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400050, India",H/W,Blue
258,19.07554433246204,72.83448866460277,"South Avenue, Ram Krishna Nagar, H/W Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400052, India",H/W,Blue
259,19.0659747822005,72.83273244196468,"Surya Kiran, 462, 14th Road, Linking Road Shopping area, H/W Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400050, India",H/W,Blue
260,19.08453970876808,72.83558818667073,"Three Wise Men, Juhu Tara Road, H/W Ward, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400054, India",H/W,Blue
261,19.05507717104451,72.83742301752646,"Mahatma Gandhi Seva Mandir Blood Bank, Swami Vivekanand Road, Quresh Nagar Hutment Colony, Bandra West, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400050, India",H/W,Blue
262,19.05430541895303,72.8335676676619,"D'monte Street, Quresh Nagar Hutment Colony, Bandra West, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400050, India",H/W,Blue
263,19.05524444444444,72.83092222222221,"Jai Jawan Store, Hill Road, Vaidya Nagar, Bandra West, Zone 3, Mumbai, Mumbai Suburban, Maharashtra, 400050, India",H/W,Blue
264,19.07056570056708,72.88114190134193,"Naware Baug Jagruti Nagar, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400024, India",L,Blue
265,19.08448019897095,72.88669256813886,"naupada, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400070, India",L,Blue
266,19.05176531629363,72.86876974986349,"Chuna Bhatti, BKC - Eastern Express Highway Road, H/E Ward, Zone 5, Mumbai, Mumbai City, Maharashtra, 400 022, India",L,Blue
267,19.06890780056952,72.88148879845679,"Naware Baug Jagruti Nagar, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400024, India",L,Blue
268,19.07043859962363,72.88029069897017,"Kurla Nursing Room, Pipe Line Road, Hallow Pul, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400070, India",L,Blue
269,19.07624796577155,72.87818323246717,"Hallow Pul, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400070, India",L,Blue
270,19.06792045384607,72.88102301119729,"Naware Baug Jagruti Nagar, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400024, India",L,Blue
271,19.07724122656829,72.88068201295805,"Hallow Pul, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400070, India",L,Blue
272,19.06845953377224,72.87994922319201,"Naware Baug Jagruti Nagar, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400024, India",L,Blue
273,19.08880801981999,72.89366247293003,"Narayan Nagar, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400 072, India",L,Blue
274,19.07045983273889,72.88440876569665,"Naware Baug Jagruti Nagar, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400024, India",L,Blue
275,19.08335845453444,72.88161523094853,"Sheetal talao road, Sunder Baug, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400070, India",L,Blue
276,19.07038888888889,72.87995555555555,"Kurla Nursing Room, Pipe Line Road, Hallow Pul, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400070, India",L,Blue
277,19.07611944444444,72.8788861111111,"Hallow Pul, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400070, India",L,Blue
278,19.07444722222222,72.88048055555555,"Bal Hanuman Mandir, Santa Cruz – Chembur Link Road, Hallow Pul, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400070, India",L,Blue
279,19.07056666666667,72.88114166666666,"Naware Baug Jagruti Nagar, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400024, India",L,Blue
280,19.07529444444445,72.87358611111111,"Santa Cruz – Chembur Link Road, Hallow Pul, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400070, India",L,Blue
281,19.06301388888889,72.88560277777779,"Shree Harishwar Marg, Naware Baug Jagruti Nagar, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400024, India",L,Blue
282,19.06934722222222,72.88129444444444,"Naware Baug Jagruti Nagar, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400024, India",L,Blue
283,19.07038055555556,72.88439722222223,"Naware Baug Jagruti Nagar, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400024, India",L,Blue
284,19.07538888888889,72.88315833333333,"building 8, Masrani Lane, Hallow Pul, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400070, India",L,Blue
285,19.08418333333333,72.87963055555555,"Jarimari, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400070, India",L,Blue
286,19.07345277777778,72.88125833333332,"Pipe Line Road, Hallow Pul, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400070, India",L,Blue
287,19.07794722222222,72.8817,"Hallow Pul, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400070, India",L,Blue
288,19.08295833333333,72.88159999999999,"Bhakti Vilas Apartment, 214/1-8, Magan Nathuram Road, Hallow Pul, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400070, India",L,Blue
289,19.06064444444445,72.88725833333334,"L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400024, India",L,Blue
290,19.06842222222222,72.87994444444443,"Naware Baug Jagruti Nagar, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400024, India",L,Blue
291,19.08861388888889,72.89437222222223,"Narayan Nagar, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400 072, India",L,Blue
292,19.05531388888889,72.87068888888888,"Reliance Industries Ltd, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400 022, India",L,Blue
293,19.07719166666667,72.88201388888888,"Pipe Line Road, Hallow Pul, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400070, India",L,Blue
294,18.91820679616992,72.82466783514951,"Captain Prakash Pethe Marg, A Ward, Zone 1, Mumbai, Mumbai City, Maharashtra, 400005, India",A,Red
295,18.96328096600007,72.82193869700006,"Patthe Bapurao Marg (Falkland Road), Chikalwadi, D Ward, Zone 1, Mumbai, Mumbai City, Maharashtra, 400004, India",D,Red
296,18.97121786300005,72.81615550800007,"Kappawala Fire Temple, Awabai Kashinath Street, Cowasji Jehangir Colony, D Ward, Zone 1, Mumbai, Mumbai City, Maharashtra, 400034, India",D,Red
297,18.965689033000046,72.82384359100007,"R S Nimkar Marg, Chikalwadi, D Ward, Zone 1, Mumbai, Mumbai City, Maharashtra, 400004, India",D,Red
298,18.963369322000062,72.82348913300007,"Chikalwadi, D Ward, Zone 1, Mumbai, Mumbai City, Maharashtra, 400004, India",D,Red
299,18.96102937556583,72.82614395453689,"Trimbak Parshuram Street, C Ward, Zone 1, Mumbai, Mumbai City, Maharashtra, 400004, India",D,Red
300,18.97920903427471,72.82740639624978,"E Ward, Zone 1, Mumbai, Mumbai City, Maharashtra, 400027, India",E,Red
301,18.96552988800242,72.82531287437564,"8th Lane, E Ward, Zone 1, Mumbai, Mumbai City, Maharashtra, 400004, India",E,Red
302,18.96971264165106,72.84194449407565,"E Ward, Zone 1, Mumbai, Mumbai City, Maharashtra, 400008, India",E,Red
303,18.96280629630638,72.83180850194071,"E Ward, Zone 1, Mumbai, Mumbai City, Maharashtra, 400004, India",E,Red
304,19.00588495770202,72.85492723138128,"Sewri Cross Road, Sadbhavana Nagar, F/S Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400033, India",F/S,Red
305,19.0055033555024,72.85497499323805,"Sewri Cross Road, Sadbhavana Nagar, F/S Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400033, India",F/S,Red
306,19.017987179000045,72.81980024300003,"G/S Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400030, India",G/S,Red
307,19.005198476000032,72.82053658800004,"SIEMENS Information Systems Ltd., H R Divekar Marg, BDD Chawl, G/S Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400030, India",G/S,Red
308,19.00195741300007,72.81694836500003,"ESIS Hospital WORLI, Ganpat Jadhav Marg, BDD Chawl, G/S Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400018, India",G/S,Red
309,19.001709748000053,72.81849399200007,"BDD Chawl, G/S Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 40013, India",G/S,Red
310,19.018673800000045,72.81916850800008,"V B Worlikar Marg, G/S Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400030, India",G/S,Red
311,19.001004932000058,72.81754334100003,"BDD Chawl, G/S Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 40013, India",G/S,Red
312,19.01835715900006,72.81840243300007,"G/S Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400030, India",G/S,Red
313,19.01796199100005,72.81869763300006,"G/S Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400030, India",G/S,Red
314,19.01787524200006,72.81815676500008,"G/S Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400030, India",G/S,Red
315,19.01939522200007,72.81872934700004,"V B Worlikar Marg, G/S Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400030, India",G/S,Red
316,19.01952039100007,72.81786931500005,"G/S Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400030, India",G/S,Red
317,19.019012157000077,72.81788612000008,"G/S Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400030, India",G/S,Red
318,19.0097346,72.8255543,"Century Mills, Sadanand Hasu Tandel Marg, BDD Chawl, G/S Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400030, India",G/S,Red
319,19.02163552269838,72.81812809953696,"G/S Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400030, India",G/S,Red
320,19.0185886,72.8188249,"V B Worlikar Marg, G/S Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400030, India",G/S,Red
321,19.01747046395444,72.8202652293119,"Worli Village, V B Worlikar Marg, G/S Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400030, India",G/S,Red
322,19.01751015045863,72.82032885506361,"Worli Village, V B Worlikar Marg, G/S Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400030, India",G/S,Red
323,19.01751015045863,72.82032885506361,"Worli Village, V B Worlikar Marg, G/S Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400030, India",G/S,Red
324,19.01728557984215,72.82028873932421,"Worli Village, V B Worlikar Marg, G/S Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400030, India",G/S,Red
325,19.01848536837272,72.81933247601101,"G/S Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400030, India",G/S,Red
326,18.99259722335193,72.81860268592595,"Jeejamata Nagar, G/S Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400018, India",G/S,Red
327,18.99275572524642,72.81922314393609,"Jeejamata Nagar, G/S Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400018, India",G/S,Red
328,18.99259722335193,72.81860268592595,"Jeejamata Nagar, G/S Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400018, India",G/S,Red
329,18.99230948632588,72.81832995692092,"Jeejamata Nagar, G/S Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400018, India",G/S,Red
330,18.99288364253429,72.81993259850987,"Jeejamata Nagar, G/S Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400018, India",G/S,Red
331,19.02170972486743,72.81807286522107,"Koliwada, G/S Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400025, India",G/S,Red
332,19.02170022182498,72.81808054625674,"Koliwada, G/S Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400025, India",G/S,Red
333,19.014363889000037,72.82412777800005,"Chemist, Old Prabhadevi Marg, G/S Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400025, India",G/S,Red
334,18.99245833300006,72.81870000000004,"Jeejamata Nagar, G/S Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400018, India",G/S,Red
335,19.02296329441896,72.8707374045943,"Sangam Nagar, F/N Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400037, India",F/N,Red
336,19.02804451927894,72.87339361227305,"Bharatiya Kamala Nagar, F/N Ward, Zone 2, Bharathiya Kamala Nagar, Mumbai City, Maharashtra, 400037, India",F/N,Red
